corp_ceref,corp_name,ro_ceref,ro_full_name,ro_first_short,ro_first_full,ro_last,ro_name_chi,ro_ra_types
AAI195,Sinolink Securities (Hong Kong) Company Limited,AHC103,"CHENG Kai Man, Raymond",Raymond,Kai Man,Cheng,鄭啟民,"1,2"
AAI195,Sinolink Securities (Hong Kong) Company Limited,BWH304,CHENG Yilei,Yilei,Yilei,Cheng,程奕蕾,1
AAI195,Sinolink Securities (Hong Kong) Company Limited,AAB525,CHEUNG Pang To,Pang To,Pang To,Cheung,張鵬圖,"1,2,4,9"
AAI195,Sinolink Securities (Hong Kong) Company Limited,BRK700,HUANG Ruilong,Ruilong,Ruilong,Huang,黃瑞龍,1
AAI195,Sinolink Securities (Hong Kong) Company Limited,BVL578,JIN Wei,Wei,Wei,Jin,金炜,6
AAI195,Sinolink Securities (Hong Kong) Company Limited,ABY003,"LEUNG Sin Hong, Eric",Eric,Sin Hong,Leung,梁善康,"1,2"
AAI195,Sinolink Securities (Hong Kong) Company Limited,AQR105,LU Yi,Yi,Yi,Lu,陸奕,6
AAI195,Sinolink Securities (Hong Kong) Company Limited,APK242,SHEN Yue,Yue,Yue,Shen,沈越,6
AAI195,Sinolink Securities (Hong Kong) Company Limited,BFJ288,SUN Mengqian,Mengqian,Mengqian,Sun,孫夢倩,9
AAI195,Sinolink Securities (Hong Kong) Company Limited,BHD621,TAN Jun,Jun,Jun,Tan,譚軍,"1,6"
AAI195,Sinolink Securities (Hong Kong) Company Limited,BVC051,TAN Sichen,Sichen,Sichen,Tan,谭思晨,1
AAI195,Sinolink Securities (Hong Kong) Company Limited,AHM284,TONG Yim,Yim,Yim,Tong,唐焱,"4,9"
AAI195,Sinolink Securities (Hong Kong) Company Limited,AFV257,WONG Kit,Kit,Kit,Wong,黃杰,1
AAI195,Sinolink Securities (Hong Kong) Company Limited,BEV350,"XIAO Dongyuan, Sofia",Sofia,Dongyuan,Xiao,肖冬媛,1
AAI195,Sinolink Securities (Hong Kong) Company Limited,BVD840,XIE Fengfeng,Fengfeng,Fengfeng,Xie,謝豐峰,6
AAI195,Sinolink Securities (Hong Kong) Company Limited,BVD842,XING Sichun,Sichun,Sichun,Xing,幸思春,6
AAI195,Sinolink Securities (Hong Kong) Company Limited,BGX097,ZHANG Jing,Jing,Jing,Zhang,張靜,"1,2,4,6,9"
AAI619,South China Research Limited,AAA815,CHEUNG Choi Ngor,Choi Ngor,Choi Ngor,Cheung,張賽娥,4
AAI619,South China Research Limited,AAA747,"WONG Ding Pong, Allan",Allan,Ding Pong,Wong,黃定邦,4
AAI641,SPS Investment Services Limited,ACD916,LAU Wai Ming,Wai Ming,Wai Ming,Lau,劉偉明,4
AAI641,SPS Investment Services Limited,AAD425,"POON Cheung Fung, David",David,Cheung Fung,Poon,潘長風,4
AAI635,South China Capital Limited,AGN592,CHENG Chi Kwong,Chi Kwong,Chi Kwong,Cheng,鄭志光,6
AAI635,South China Capital Limited,AHP749,CHENG Michael Man Cheong,Michael,Michael Man Cheong,Cheng,鄭萬昌,6
AAI635,South China Capital Limited,AAA815,CHEUNG Choi Ngor,Choi Ngor,Choi Ngor,Cheung,張賽娥,6
AAI635,South China Capital Limited,AYK447,LEE Wing Yu,Wing Yu,Wing Yu,Lee,李穎妤,6
AAI635,South China Capital Limited,BRK782,LEUNG Hoi Kin,Hoi Kin,Hoi Kin,Leung,梁海鍵,6
AAI635,South China Capital Limited,AHY120,WONG Patrick,Patrick,Patrick,Wong,王崇珀,6
AAJ283,Shacom Futures Limited,AJX991,HUI Cheung Kui,Cheung Kui,Cheung Kui,Hui,許祥駒,"2,5"
AAJ283,Shacom Futures Limited,BOG745,LAU Ho Man Joey,Ho,Ho Man Joey,Lau,柳浩文,"2,5"
AAJ283,Shacom Futures Limited,AFQ279,WONG Wai Leung,Wai Leung,Wai Leung,Wong,黃緯量,"2,5"
AAJ283,Shacom Futures Limited,ADT688,"YUEN Chiu Wing, Felix",Felix,Chiu Wing,Yuen,袁超榮,"2,5"
AAM944,Standard Chartered Trustee (Hong Kong) Limited,BUK541,CHENG Lai Ching,Lai Ching,Lai Ching,Cheng,鄭麗貞,13
AAM944,Standard Chartered Trustee (Hong Kong) Limited,BUK542,KELLAWAY Simon Mark,Simon Mark,Simon Mark,Kellaway,,13
AAM944,Standard Chartered Trustee (Hong Kong) Limited,BUK543,MENGAL Pierre Georges Joseph,Pierre,Pierre Georges Joseph,Mengal,,13
AAO147,Sumitomo Mitsui Trust (Hong Kong) Limited,AQI127,CHAN Chi Pang,Chi Pang,Chi Pang,Chan,陳志鵬,"1,4,9"
AAO147,Sumitomo Mitsui Trust (Hong Kong) Limited,BAF166,CHEUNG Sau Yu Dera,Sau,Sau Yu Dera,Cheung,張秀茹,"1,3,4,9"
AAO147,Sumitomo Mitsui Trust (Hong Kong) Limited,BRO883,HONG Yunfan,Yunfan,Yunfan,Hong,洪云帆,"1,3,4,9"
AAO147,Sumitomo Mitsui Trust (Hong Kong) Limited,BOI743,HUNG Wing Kai David,Wing,Wing Kai David,Hung,洪永佳,"1,4,9"
AAO147,Sumitomo Mitsui Trust (Hong Kong) Limited,BOI754,KWOK Wai Kwong,Wai Kwong,Wai Kwong,Kwok,郭偉光,"1,4,9"
AAO147,Sumitomo Mitsui Trust (Hong Kong) Limited,AQQ629,LEE Yuk Man,Yuk Man,Yuk Man,Lee,李育文,4
AAO147,Sumitomo Mitsui Trust (Hong Kong) Limited,ARW188,"LUI Hong Tat, Henry",Henry,Hong Tat,Lui,雷康達,"1,4,9"
AAO147,Sumitomo Mitsui Trust (Hong Kong) Limited,BSI776,ONO Yuji,Yuji,Yuji,Ono,大野有二,"1,3,4,9"
AAO147,Sumitomo Mitsui Trust (Hong Kong) Limited,BOE367,POON See Man Simon,See,See Man Simon,Poon,潘士文,"1,4,9"
AAO147,Sumitomo Mitsui Trust (Hong Kong) Limited,BBZ941,TABATA Tetsuya,Tetsuya,Tetsuya,Tabata,田端哲也,"1,3,4,9"
AAO147,Sumitomo Mitsui Trust (Hong Kong) Limited,BTK183,TATEWAKI Kazuhiro,Kazuhiro,Kazuhiro,Tatewaki,,4
AAV439,St. James's Place (Hong Kong) Limited,AHP447,HENNECKE Martin Wolfgang,Martin,Martin Wolfgang,Hennecke,,"1,4,9"
AAV439,St. James's Place (Hong Kong) Limited,BEZ154,PROUDLOCK Timothy Laurence,Timothy,Timothy Laurence,Proudlock,彭樂添,"1,4,9"
AAV439,St. James's Place (Hong Kong) Limited,AQC490,WICKHAM Oliver Jeremy,Oliver,Oliver Jeremy,Wickham,,"1,4,9"
AAW287,S W Woo And Company Limited,AEI605,"WOO CHANG Sau Wei, Anissa",Anissa,Chang Sau Wei,Woo,胡張秀慧,1
AAW287,S W Woo And Company Limited,AAI371,WOO Sau Wing,Sau Wing,Sau Wing,Woo,胡壽榮,1
AAZ149,Southwest Securities (HK) Futures Limited,AOB604,"TONG Shing, Johnson",Johnson,Shing,Tong,唐誠,2
ABC209,Shenwan Hongyuan Capital (H.K.) Limited,BFY640,CHEN Cheng,Cheng,Cheng,Chen,陳誠,"1,4,6"
ABC209,Shenwan Hongyuan Capital (H.K.) Limited,AWC885,LEE Siu San Rocky,Siu,Siu San Rocky,Lee,李少燊,"1,4,6"
ABC209,Shenwan Hongyuan Capital (H.K.) Limited,ALF251,"LEUNG Kwok Kit, Donald",Donald,Kwok Kit,Leung,梁國傑,"1,4,6"
ABC209,Shenwan Hongyuan Capital (H.K.) Limited,BCF504,LI Huan,Huan,Huan,Li,李煥,"1,6"
ABC209,Shenwan Hongyuan Capital (H.K.) Limited,AUN103,LI Sung Tat,Sung Tat,Sung Tat,Li,李崇達,1
ABC209,Shenwan Hongyuan Capital (H.K.) Limited,BIN429,LIANG Jun,Jun,Jun,Liang,梁鈞,"1,4,6"
ABC209,Shenwan Hongyuan Capital (H.K.) Limited,BBH921,QIN Xuan,Xuan,Xuan,Qin,秦炫,"1,6"
ABC209,Shenwan Hongyuan Capital (H.K.) Limited,AGG695,"TSE King Fai, Philip",Philip,King Fai,Tse,謝景暉,"1,4,6"
ABC209,Shenwan Hongyuan Capital (H.K.) Limited,BDE131,YIN Ruihan,Ruihan,Ruihan,Yin,尹蕤菡,"1,4,6"
ABC209,Shenwan Hongyuan Capital (H.K.) Limited,BRX822,YU Lili,Lili,Lili,Yu,俞力黎,"1,4,6"
ABD523,SBI China Capital Financial Services Limited,AEH242,KWAN Ringo Cheukkai,Ringo,Ringo Cheukkai,Kwan,關卓啟,1
ABD523,SBI China Capital Financial Services Limited,BCF238,NG Siu Ching,Siu Ching,Siu Ching,Ng,伍少貞,"1,4,9"
ABD523,SBI China Capital Financial Services Limited,AHG557,TSE Kwok On,Kwok On,Kwok On,Tse,謝國安,1
ABD523,SBI China Capital Financial Services Limited,AOB779,XIE Jun,Jun,Jun,Xie,謝俊,"1,4,9"
ABD523,SBI China Capital Financial Services Limited,AVL281,YE Wenli,Wenli,Wenli,Ye,葉文莉,"4,9"
ABD523,SBI China Capital Financial Services Limited,ANF284,"YIP Hoi Yin, Eva",Eva,Hoi Yin,Yip,葉海燕,4
ABH736,South Ocean Management Limited,ABH739,"MC CONNELL Richard Esterbrook, Jr",Connell,"Connell Richard Esterbrook, Jr",Mc,,9
ABH736,South Ocean Management Limited,ANF300,TAW Stephen Richard,Stephen,Stephen Richard,Taw,,9
ABR571,SIIC Capital (Hong Kong) Investment Management Company Limited,BNC396,LIANG Ruichao,Ruichao,Ruichao,Liang,梁睿超,"4,9"
ABR571,SIIC Capital (Hong Kong) Investment Management Company Limited,BGW991,ZHAO Tian,Tian,Tian,Zhao,趙恬,"4,9"
ACB075,Shacom Securities Limited,AJX991,HUI Cheung Kui,Cheung Kui,Cheung Kui,Hui,許祥駒,"1,4"
ACB075,Shacom Securities Limited,BOG745,LAU Ho Man Joey,Ho,Ho Man Joey,Lau,柳浩文,"1,4"
ACB075,Shacom Securities Limited,AFX265,LOCK Kwok Piu,Kwok Piu,Kwok Piu,Lock,駱國標,"1,4"
ACB501,Southwest Securities (HK) Brokerage Limited,AOB604,"TONG Shing, Johnson",Johnson,Shing,Tong,唐誠,"1,4"
ACJ591,Schroder Investment Management (Hong Kong) Limited,ALI655,BRYANT Steve Roger,Steve,Steve Roger,Bryant,,"1,4"
ACJ591,Schroder Investment Management (Hong Kong) Limited,ASU040,GUO Wei,Wei,Wei,Guo,郭煒,"1,4"
ACJ591,Schroder Investment Management (Hong Kong) Limited,BBT472,HUANG Guan,Guan,Guan,Huang,黃冠,"1,4"
ACJ591,Schroder Investment Management (Hong Kong) Limited,APM142,KIM Seung Ju,Seung Ju,Seung Ju,Kim,金升柱,"4,9"
ACJ591,Schroder Investment Management (Hong Kong) Limited,AXX240,KONDO Keiko,Keiko,Keiko,Kondo,近藤敬子,"4,9"
ACJ591,Schroder Investment Management (Hong Kong) Limited,AEG451,"LAM Yuen Ngar, Ginie",Ginie,Yuen Ngar,Lam,林宛雅,"1,4"
ACJ591,Schroder Investment Management (Hong Kong) Limited,ACS196,"LAW Yuet Yee, Clara",Clara,Yuet Yee,Law,羅月兒,1
ACJ591,Schroder Investment Management (Hong Kong) Limited,ADA869,LO Wai Leung,Wai Leung,Wai Leung,Lo,盧偉良,"4,9"
ACJ591,Schroder Investment Management (Hong Kong) Limited,AWH550,MCDOUGALL Alexander Henry,Alexander,Alexander Henry,Mcdougall,,"1,4,9"
ACJ591,Schroder Investment Management (Hong Kong) Limited,BTK852,MIRCHANDANI Gopi Bhagu,Gopi Bhagu,Gopi Bhagu,Mirchandani,,"1,4,9"
ACJ591,Schroder Investment Management (Hong Kong) Limited,ANE767,PANG Matthew Man Yat,Matthew,Matthew Man Yat,Pang,彭文逸,"1,4"
ACJ591,Schroder Investment Management (Hong Kong) Limited,ABR702,PIDDEN Andrew Frederick Peter,Andrew,Andrew Frederick Peter,Pidden,,"1,4,9"
ACJ591,Schroder Investment Management (Hong Kong) Limited,AXY698,YU Hsueh-yu,Hsueh-Yu,Hsueh-Yu,Yu,于學宇,"1,4,9"
ACP152,SIIC Asset Management Company Limited,BEV315,TAO Zhengyi,Zhengyi,Zhengyi,Tao,陶正毅,9
ACP152,SIIC Asset Management Company Limited,AUW918,ZHANG Lei,Lei,Lei,Zhang,張磊,9
ACZ309,Shun Loong Securities Company Limited,AAC044,"CHAN Wing Yau, George",George,Wing Yau,Chan,陳永祐,1
ACZ309,Shun Loong Securities Company Limited,ATD334,KWOK Ka Yiu,Ka Yiu,Ka Yiu,Kwok,郭家耀,1
ACZ309,Shun Loong Securities Company Limited,AJD975,OR Siu Kam,Siu Kam,Siu Kam,Or,柯小琴,1
ACZ309,Shun Loong Securities Company Limited,AGO828,WU Hiu Man,Hiu Man,Hiu Man,Wu,鄔曉敏,1
ADC035,Siu On Securities Limited,ASC547,"LEE Hang Fai, Humphrey",Humphrey,Hang Fai,Lee,李恆輝,1
ADC035,Siu On Securities Limited,AVS016,"LEE Man Fai, Matthew",Matthew,Man Fai,Lee,李文輝,1
ADC035,Siu On Securities Limited,AIJ782,WAN Kit Yi,Kit Yi,Kit Yi,Wan,溫潔兒,1
ADE715,Sino Grade Securities Limited,ABE355,"LEE Sai Yin, Jeanne",Jeanne,Sai Yin,Lee,李細燕,1
ADE715,Sino Grade Securities Limited,AUI783,LEE Yin Ping,Yin Ping,Yin Ping,Lee,李彥萍,1
ADE715,Sino Grade Securities Limited,AAC558,YANG Kwok Chuen,Kwok Chuen,Kwok Chuen,Yang,楊國全,1
ADU956,Shenwan Hongyuan Asset Management (Asia) Limited,BIV840,HU Jingan,Jingan,Jingan,Hu,胡靜安,"4,9"
ADU956,Shenwan Hongyuan Asset Management (Asia) Limited,ARV063,LEUNG Chung Ping,Chung Ping,Chung Ping,Leung,梁仲平,"4,9"
ADU956,Shenwan Hongyuan Asset Management (Asia) Limited,BIN429,LIANG Jun,Jun,Jun,Liang,梁鈞,"4,9"
ADU956,Shenwan Hongyuan Asset Management (Asia) Limited,BVL696,LUO Hongwei,Hongwei,Hongwei,Luo,,"4,9"
ADY241,SDHG International Securities Limited,BLU642,LIU Yao,Yao,Yao,Liu,劉堯,1
ADY241,SDHG International Securities Limited,APQ674,MAK Pui Hang Eric,Pui,Pui Hang Eric,Mak,麥沛恒,1
ADY241,SDHG International Securities Limited,AVL307,WONG Ka Hei,Ka Hei,Ka Hei,Wong,黃家禧,1
AEG139,Silk Road International Capital Limited,BRE365,LU Chao,Chao,Chao,Lu,鹿超,"1,4,9"
AEG139,Silk Road International Capital Limited,BJS096,TU Qixiong,Qixiong,Qixiong,Tu,涂奇雄,"1,4,6,9"
AEI343,State Street Global Advisors Asia Limited,BBT978,ANDERSON Kevin David,Kevin,Kevin David,Anderson,,"1,2,4,5,9"
AEI343,State Street Global Advisors Asia Limited,AFD181,CHEUNG Wai Fai,Wai Fai,Wai Fai,Cheung,張偉輝,"1,2"
AEI343,State Street Global Advisors Asia Limited,ARK830,"CHU Wai Tak, Victor",Victor,Wai Tak,Chu,褚偉德,"1,4,5"
AEI343,State Street Global Advisors Asia Limited,AIQ973,HUI Hoi Pan,Hoi Pan,Hoi Pan,Hui,許海濱,"4,5,9"
AEI343,State Street Global Advisors Asia Limited,AVK938,LO Ka Ying,Ka Ying,Ka Ying,Lo,羅嘉盈,"1,2"
AEI343,State Street Global Advisors Asia Limited,AXJ725,SIU Hiu Ting,Hiu Ting,Hiu Ting,Siu,蕭曉婷,"1,4"
AEI343,State Street Global Advisors Asia Limited,BTM294,SORRELL Graham Alan Roger,Graham,Graham Alan Roger,Sorrell,,"1,2"
AEI343,State Street Global Advisors Asia Limited,BRR765,YOUNG HERRIES Flora Elizabeth Margaret,Herries,Herries Flora Elizabeth Margaret,Young,,"1,4"
AEJ382,SinoPac Asset Management (Asia) Limited,AEU949,HSU Ru Mei,Ru Mei,Ru Mei,Hsu,許如玫,"1,4,9"
AEJ382,SinoPac Asset Management (Asia) Limited,ACJ705,IP Chun Ho,Chun Ho,Chun Ho,Ip,葉俊豪,"1,4,9"
AEJ382,SinoPac Asset Management (Asia) Limited,AES405,LANG Hau Wan,Hau Wan,Hau Wan,Lang,林巧雲,"1,4,9"
AEJ382,SinoPac Asset Management (Asia) Limited,ALF643,LIN Bing,Bing,Bing,Lin,林兵,"1,4,9"
AEJ382,SinoPac Asset Management (Asia) Limited,BTR299,SU Hsuan Kang,Hsuan Kang,Hsuan Kang,Su,蘇炫綱,"1,4,9"
AEJ390,Stellar Securities Limited,BDW690,HO Ka Ho,Ka Ho,Ka Ho,Ho,何嘉豪,1
AEJ390,Stellar Securities Limited,BBQ743,LIAO Yee Ching,Yee Ching,Yee Ching,Liao,廖義禎,1
AEJ683,Selina & Co. Limited,AEY359,"LAI Wing Sze, Teresa Francesca",Wing,"Wing Sze, Teresa Francesca",Lai,賴詠詩,1
AEJ683,Selina & Co. Limited,AAV691,LO Siu Fai,Siu Fai,Siu Fai,Lo,盧少輝,1
AEZ190,Success Securities Limited,ACJ830,"CHAN Pak Lam, Tom",Tom,Pak Lam,Chan,陳柏楠,"1,4"
AEZ190,Success Securities Limited,AGX591,HO Lee Pui,Lee Pui,Lee Pui,Ho,何利培,1
AEZ190,Success Securities Limited,BAQ958,KWONG Wai Chung,Wai Chung,Wai Chung,Kwong,鄺韋璁,1
AEZ190,Success Securities Limited,ATW745,PANG Wing Shing,Wing Shing,Wing Shing,Pang,彭永成,1
AEZ190,Success Securities Limited,AAJ966,YIM Siu Kei,Siu Kei,Siu Kei,Yim,嚴兆基,"1,4"
AFH614,Southwest Securities (HK) Asset Management Limited,AOB604,"TONG Shing, Johnson",Johnson,Shing,Tong,唐誠,4
AFN604,Sino-Rich Securities & Futures Limited,ACJ251,BUDIHARDJO Wilhelm Soeharsono,Wilhelm,Wilhelm Soeharsono,Budihardjo,沈振偉,"1,2,4,5,9"
AFN604,Sino-Rich Securities & Futures Limited,ACX640,CHEN Kin Shing,Kin Shing,Kin Shing,Chen,陳健成,"4,9"
AFN604,Sino-Rich Securities & Futures Limited,AYH663,CHEUNG Ka Ho,Ka Ho,Ka Ho,Cheung,張家豪,"1,2,4,5,9"
AFN604,Sino-Rich Securities & Futures Limited,BPB590,LIU Chujun,Chujun,Chujun,Liu,劉楚君,"1,2,4,5"
AFN604,Sino-Rich Securities & Futures Limited,AMH385,SHING Yan,Yan,Yan,Shing,盛欣,"1,2"
AFN604,Sino-Rich Securities & Futures Limited,AMN889,WANG Bo,Bo,Bo,Wang,王波,"1,4,9"
AFT391,Softech Investment Management Company Limited,ADH521,"CHAN Kok Chung, Johnny",Johnny,Kok Chung,Chan,陳覺忠,"4,9"
AFT391,Softech Investment Management Company Limited,ABQ936,OWEN Robert John Richard,Robert,Robert John Richard,Owen,,"4,9"
AFT391,Softech Investment Management Company Limited,AQZ962,TAKAHASHI Shigenori,Shigenori,Shigenori,Takahashi,高橋繁典,"4,9"
AFT391,Softech Investment Management Company Limited,BIN766,WU Yi Chen,Yi Chen,Yi Chen,Wu,吳乙辰,"4,9"
AFU657,Silverstone Investments Limited,BPU185,LI Jing,Jing,Jing,Li,李競,"4,6,9"
AFU657,Silverstone Investments Limited,AHC716,MAN Wing Pong,Wing Pong,Wing Pong,Man,文永邦,"4,6,9"
AFU657,Silverstone Investments Limited,AVE823,ZHANG Feng,Feng,Feng,Zhang,張鋒,6
AGD230,Simplex Asset Management (HK) Company Limited,ACS617,"CHEUNG Fan Lin, Flora",Flora,Fan Lin,Cheung,章訓蓮,"4,9"
AGD230,Simplex Asset Management (HK) Company Limited,AAE937,MIZUSHIMA Hiromasa,Hiromasa,Hiromasa,Mizushima,,"4,9"
AGD230,Simplex Asset Management (HK) Company Limited,AMU880,YUNG Yu Ming,Yu Ming,Yu Ming,Yung,翁耀明,9
AGH366,Samsung Securities (Asia) Limited,BBZ995,BAE Hyun Suk,Hyun Suk,Hyun Suk,Bae,,1
AGH366,Samsung Securities (Asia) Limited,ARH699,HAN Sung Joo,Sung Joo,Sung Joo,Han,韓盛柱,"1,4"
AGH366,Samsung Securities (Asia) Limited,BSQ211,LEE Sangki,Sangki,Sangki,Lee,,"1,4"
AGH366,Samsung Securities (Asia) Limited,BAP751,"TSE Chi Shing, Christopher",Christopher,Chi Shing,Tse,謝志誠,4
AGK283,Shun Heng Securities Limited,AYI934,CHEN Zhenzhen,Zhenzhen,Zhenzhen,Chen,陳臻臻,1
AGK283,Shun Heng Securities Limited,ANB735,LIN Peicong,Peicong,Peicong,Lin,林培聰,1
AGL796,Superfund Financial (Hong Kong) Limited,BNY038,CHERIYIL Thomas Philip,Thomas,Thomas Philip,Cheriyil,,"1,4"
AGL796,Superfund Financial (Hong Kong) Limited,AUW502,KIM Hyung Eun,Hyung Eun,Hyung Eun,Kim,,"1,4"
AHC207,Sinomax Securities Limited,AQP754,CHAU Kin Sun,Kin Sun,Kin Sun,Chau,鄒健燊,"1,4"
AHC207,Sinomax Securities Limited,AIL177,LAM Suen Kit,Suen Kit,Suen Kit,Lam,林宣傑,1
AHC207,Sinomax Securities Limited,AXV108,NG Sik Chiu,Sik Chiu,Sik Chiu,Ng,吳錫釗,"1,4,9"
AHC207,Sinomax Securities Limited,ALD653,SY Man Chiu,Man Chiu,Man Chiu,Sy,許文超,"1,4,9"
AHC207,Sinomax Securities Limited,APB691,TSE Chi Ho,Chi Ho,Chi Ho,Tse,謝志豪,"1,4"
AJD758,SAIL Advisors Limited,AGZ747,CHENG Ivan Kwok Lueng,Ivan,Ivan Kwok Lueng,Cheng,鄭國良,"4,9"
AJD758,SAIL Advisors Limited,BRN857,TAI Yung Yin,Yung Yin,Yung Yin,Tai,戴榕延,"4,9"
AJD758,SAIL Advisors Limited,ARH728,"TANG Shiu Hin, Andy",Andy,Shiu Hin,Tang,鄧肇顯,"4,9"
ALW590,State Street Global Advisors Singapore Limited,BBT978,ANDERSON Kevin David,Kevin,Kevin David,Anderson,,"4,9"
ALW590,State Street Global Advisors Singapore Limited,AIQ973,HUI Hoi Pan,Hoi Pan,Hoi Pan,Hui,許海濱,"4,9"
AIO087,SPARX Asia Investment Advisors Limited,AGL046,FONG Poh Chung,Poh Chung,Poh Chung,Fong,方寶畯,"4,9"
AIO087,SPARX Asia Investment Advisors Limited,BTQ885,FUKUMOTO Yusuke,Yusuke,Yusuke,Fukumoto,,"4,9"
AIO087,SPARX Asia Investment Advisors Limited,AZE436,NG Tat Hong Alan,Tat,Tat Hong Alan,Ng,伍達康,"4,9"
AIO087,SPARX Asia Investment Advisors Limited,AOH485,SUZUKI Takeshi,Takeshi,Takeshi,Suzuki,鈴木剛,"4,9"
AOB632,Sirius Capital Partners Private Limited,ABG708,"TAN Woo Teck, Christopher",Christopher,Woo Teck,Tan,陳於狄,"1,4,9"
AOB632,Sirius Capital Partners Private Limited,AEB169,WANG Julius,Julius,Julius,Wang,王哲身,"1,4,9"
AOH442,SBI China Capital Asset Management Limited,BCF239,CHAN King Yeung,King Yeung,King Yeung,Chan,陳景揚,"4,9"
AOH442,SBI China Capital Asset Management Limited,BCF238,NG Siu Ching,Siu Ching,Siu Ching,Ng,伍少貞,9
AOH442,SBI China Capital Asset Management Limited,AVL281,YE Wenli,Wenli,Wenli,Ye,葉文莉,"4,9"
AOI818,Sculptor Capital Management Hong Kong Limited,AOB660,CHUN Julian Howe,Julian Howe,Julian Howe,Chun,陳嘉豪,"1,9"
AOI818,Sculptor Capital Management Hong Kong Limited,BHL332,COLBERG Adrian Alexander,Adrian,Adrian Alexander,Colberg,,"1,9"
AOI818,Sculptor Capital Management Hong Kong Limited,ANQ097,SHEN Jiawen,Jiawen,Jiawen,Shen,沈佳雯,"1,9"
AOX743,SINO-CEEF Capital Management Company Limited,BRM416,CHEN Fei,Fei,Fei,Chen,陈飞,"4,9"
AOX743,SINO-CEEF Capital Management Company Limited,BHD944,CHEN Yejun,Yejun,Yejun,Chen,陳冶軍,"4,9"
AOX743,SINO-CEEF Capital Management Company Limited,AGN786,QIN Jing,Jing,Jing,Qin,秦靖,"4,9"
AOY006,SanJohn Capital Limited,AUT628,CHEN Lizhong,Lizhong,Lizhong,Chen,陳立忠,9
AOY006,SanJohn Capital Limited,AVA418,LUO Qian,Qian,Qian,Luo,羅倩,9
APF208,Shinhan Securities Asia Limited,BAC092,IM Jinseon,Jinseon,Jinseon,Im,,9
APF208,Shinhan Securities Asia Limited,AWB625,LEE Jae Jun,Jae Jun,Jae Jun,Lee,,"1,4,9"
APF208,Shinhan Securities Asia Limited,BPL912,LEE Jihoon,Jihoon,Jihoon,Lee,李知勳,"1,4,9"
APX121,Segantii Capital Management Limited,AFF902,ERSOY Kurt Hakan,Kurt Hakan,Kurt Hakan,Ersoy,,9
APX121,Segantii Capital Management Limited,AFJ906,SADLER Simon Peter,Simon,Simon Peter,Sadler,,9
AQG407,Sigma Capital Management Limited,BNJ908,HUO Zheng,Zheng,Zheng,Huo,霍正,"1,4,9"
AQG407,Sigma Capital Management Limited,BRR695,TANG Qiao,Qiao,Qiao,Tang,唐喬,9
AQG407,Sigma Capital Management Limited,BKO311,WU Zhaoqian,Zhaoqian,Zhaoqian,Wu,吳肇倩,"1,4,9"
AQG407,Sigma Capital Management Limited,BWK670,ZHANG XIAOFENG,Xiaofeng,Xiaofeng,Zhang,張曉鋒,"4,9"
AQG442,Samsung Asset Management (Hong Kong) Limited,APD921,CHEUNG Ronney Lok-yin,Ronney,Ronney Lok-Yin,Cheung,張樂賢,"4,9"
AQG442,Samsung Asset Management (Hong Kong) Limited,AQX965,FENG Chen,Chen,Chen,Feng,馮晨,"4,9"
AQG442,Samsung Asset Management (Hong Kong) Limited,BVF391,LEE Jong Hun,Jong Hun,Jong Hun,Lee,李宗勳,"4,9"
AQG442,Samsung Asset Management (Hong Kong) Limited,AEI864,RICHARDSON Alan Jack Newman,Alan,Alan Jack Newman,Richardson,,"4,9"
AQY262,SEAVI Advent Ocean Private Equity Limited,AQY268,"CHAN Hoi Sing, Harold",Harold,Hoi Sing,Chan,陳愷承,9
AQY262,SEAVI Advent Ocean Private Equity Limited,AQY270,"CHAN Lau Yui, Kevin",Kevin,Lau Yui,Chan,陳劉裔,9
ARE534,Sensible Asset Management Hong Kong Limited,AQM113,CHING Wing Tat,Wing Tat,Wing Tat,Ching,陳榮達,"4,9"
ARE534,Sensible Asset Management Hong Kong Limited,AAZ906,HO Man Kei,Man Kei,Man Kei,Ho,何民基,"4,9"
ARE534,Sensible Asset Management Hong Kong Limited,AVX024,HUI Kiu Tat,Kiu Tat,Kiu Tat,Hui,許喬達,"4,9"
ARE534,Sensible Asset Management Hong Kong Limited,ANK801,LUO Jing,Jing,Jing,Luo,羅景,"4,9"
ARE534,Sensible Asset Management Hong Kong Limited,ALU918,YU Xiao,Xiao,Xiao,Yu,于霄,"4,9"
ARE534,Sensible Asset Management Hong Kong Limited,AWY586,ZHAO Zhao,Zhao,Zhao,Zhao,趙曌,4
ARI207,SDHG International Asset Management Limited,AHU700,"HO Ching Man, Teresa",Teresa,Ching Man,Ho,何靜文,6
ARI207,SDHG International Asset Management Limited,BGR488,HONG Xueting,Xueting,Xueting,Hong,洪雪庭,9
ARI207,SDHG International Asset Management Limited,BLU642,LIU Yao,Yao,Yao,Liu,劉堯,"4,9"
ARI207,SDHG International Asset Management Limited,BAI408,WONG Yau Shing,Yau Shing,Yau Shing,Wong,黃有成,"4,5,6,9"
ARI207,SDHG International Asset Management Limited,AXF377,YANG Qi,Qi,Qi,Yang,楊麒,"4,9"
ARI207,SDHG International Asset Management Limited,AVM870,ZHONG Xuqi,Xuqi,Xuqi,Zhong,鍾旭麒,"4,5,9"
ARM224,Susquehanna Hong Kong Limited,BBP054,HOOD David Lionel,David,David Lionel,Hood,,"1,2,9"
